,idAluno,nota,situacao,submissões diferentes e iguais a 100% semana 1,submissões diferentes e iguais a 100% semana 2,submissões diferentes e iguais a 100% semana 3,submissões diferentes e iguais a 100% semana 4,submissões diferentes e iguais a 100% semana 5,submissões diferentes e iguais a 100% semana 6,submissões diferentes e iguais a 100% semana 7,submissões diferentes e iguais a 100% semana 8,submissões diferentes e iguais a 100% semana 9,submissões diferentes e iguais a 100% semana 10,submissões diferentes e iguais a 100% semana 11,submissões diferentes e iguais a 100% semana 12,submissões diferentes e iguais a 100% semana 13,submissões diferentes e iguais a 100% semana 14,submissões diferentes e iguais a 100% semana 15,submissões diferentes e iguais a 100% semana 16,submissões diferentes e iguais a 100% semana 17,submissões diferentes e iguais a 100% semana 18
12642,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12641,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12639,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12637,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12644,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12636,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12635,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12634,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12633,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
12638,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12645,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12655,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12648,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12649,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12650,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12651,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12652,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12653,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12654,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12632,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
12656,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12657,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12658,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12659,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22963,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12646,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12631,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12625,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12629,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12598,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12599,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12600,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12601,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12602,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12603,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12604,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12605,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12606,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12607,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12630,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12609,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12610,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12611,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12612,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12608,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0
12614,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12628,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12627,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12613,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12624,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12623,5b7b1f4f9513a60408ac2d21,-,MATRICULADO,0.0,0.0,13.0,0.0,10.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12622,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12626,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12620,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12619,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12618,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12617,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12616,5b7b1f4f9513a60408ac2d21,0.4,REPROVADO,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12615,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0
12621,5b7b1f4f9513a60408ac2d21,1.8,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12673,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12680,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12679,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12678,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12677,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12676,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12675,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12674,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12672,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12661,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12670,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12662,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12660,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12663,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12664,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12671,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12666,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12667,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12668,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12669,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12665,5b7b1f899513a60408ac2d22,0.0,REPROVADO POR MÉDIA E POR FALTAS,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12695,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12701,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12700,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12699,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12698,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12697,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12696,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12694,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12693,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12682,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12691,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12690,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12689,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12688,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12687,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12686,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12685,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
12684,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12683,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12692,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12681,5b7b74f79513a60408ac2e10,5.8,APROVADO POR NOTA,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12716,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12717,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12718,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12715,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12720,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12721,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12722,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12719,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12714,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12703,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12712,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12711,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12710,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12709,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12708,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12707,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12706,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12705,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12704,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12713,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12702,5b7c571a9513a60408ac2eae,0.1,REPROVADO,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12737,5b7c57b29513a60408ac2eaf,7.8,APROVADO,0.0,0.0,0.0,5.0,9.0,14.0,14.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,3.0,7.0,0.0,0.0
12738,5b7c57b29513a60408ac2eaf,7.8,APROVADO,0.0,0.0,0.0,5.0,9.0,14.0,14.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,3.0,7.0,0.0,0.0
